base_id,symbolic_formula,dex1,dex2,dex3,launch_surface,terminal_surface,positional_reading,normalized_terminal,normalized_formula,equivalence_group,existing_matched_object,coarticulated_in_corpus,classification,same_wording_collapses,representation_confidence,notes
OIN-SIN-OIN,TOE > OP IN [DEX] > SAME IN [DEX] > OP IN [DEX] > OP TOE [DEL],OP IN,SAME IN,OP IN,toe,toe,OP,OP,TOE > OP IN [DEX] > SAME IN [DEX] > OP IN [DEX] > OP TOE [DEL],EQ070,,,D,,high,"distinct, representable formula; no active object at this identity"
OIN-SIN-OIN,TOE > OP IN [DEX] > SAME IN [DEX] > OP IN [DEX] > OP TOE [DEL],OP IN,SAME IN,OP IN,toe,toe,FAR,OP,TOE > OP IN [DEX] > SAME IN [DEX] > OP IN [DEX] > OP TOE [DEL],EQ070,,,C,yes,low,"FAR is receiver-distance wording for the OP terminal; collapses onto the OP reading, adding no representable distinction; any near/far distance beyond same/op is representation-ambiguous (E)"
OIN-SIN-OOUT,TOE > OP IN [DEX] > SAME IN [DEX] > OP OUT [DEX] > SAME TOE [DEL],OP IN,SAME IN,OP OUT,toe,toe,SAME,SAME,TOE > OP IN [DEX] > SAME IN [DEX] > OP OUT [DEX] > SAME TOE [DEL],EQ071,toe_flurry,yes,A,,high,formula identity matches one active canonical trick
OIN-SIN-OOUT,TOE > OP IN [DEX] > SAME IN [DEX] > OP OUT [DEX] > SAME TOE [DEL],OP IN,SAME IN,OP OUT,toe,toe,NEAR,SAME,TOE > OP IN [DEX] > SAME IN [DEX] > OP OUT [DEX] > SAME TOE [DEL],EQ071,toe_flurry,yes,C,yes,low,"NEAR is receiver-distance wording for the SAME terminal; collapses onto the SAME reading, adding no representable distinction; any near/far distance beyond same/op is representation-ambiguous (E)"
OIN-SIN-OOUT,TOE > OP IN [DEX] > SAME IN [DEX] > OP OUT [DEX] > OP TOE [DEL],OP IN,SAME IN,OP OUT,toe,toe,OP,OP,TOE > OP IN [DEX] > SAME IN [DEX] > OP OUT [DEX] > OP TOE [DEL],EQ072,,,D,,high,"distinct, representable formula; no active object at this identity"
OIN-SIN-OOUT,TOE > OP IN [DEX] > SAME IN [DEX] > OP OUT [DEX] > OP TOE [DEL],OP IN,SAME IN,OP OUT,toe,toe,FAR,OP,TOE > OP IN [DEX] > SAME IN [DEX] > OP OUT [DEX] > OP TOE [DEL],EQ072,,,C,yes,low,"FAR is receiver-distance wording for the OP terminal; collapses onto the OP reading, adding no representable distinction; any near/far distance beyond same/op is representation-ambiguous (E)"
OIN-SOUT-SIN,TOE > OP IN [DEX] > SAME OUT [DEX] > SAME IN [DEX] > SAME TOE [DEL],OP IN,SAME OUT,SAME IN,toe,toe,SAME,SAME,TOE > OP IN [DEX] > SAME OUT [DEX] > SAME IN [DEX] > SAME TOE [DEL],EQ073,,,D,,high,"distinct, representable formula; no active object at this identity"
OIN-SOUT-SIN,TOE > OP IN [DEX] > SAME OUT [DEX] > SAME IN [DEX] > SAME TOE [DEL],OP IN,SAME OUT,SAME IN,toe,toe,NEAR,SAME,TOE > OP IN [DEX] > SAME OUT [DEX] > SAME IN [DEX] > SAME TOE [DEL],EQ073,,,C,yes,low,"NEAR is receiver-distance wording for the SAME terminal; collapses onto the SAME reading, adding no representable distinction; any near/far distance beyond same/op is representation-ambiguous (E)"
OIN-SOUT-SIN,TOE > OP IN [DEX] > SAME OUT [DEX] > SAME IN [DEX] > OP TOE [DEL],OP IN,SAME OUT,SAME IN,toe,toe,OP,OP,TOE > OP IN [DEX] > SAME OUT [DEX] > SAME IN [DEX] > OP TOE [DEL],EQ074,,,D,,high,"distinct, representable formula; no active object at this identity"
OIN-SOUT-SIN,TOE > OP IN [DEX] > SAME OUT [DEX] > SAME IN [DEX] > OP TOE [DEL],OP IN,SAME OUT,SAME IN,toe,toe,FAR,OP,TOE > OP IN [DEX] > SAME OUT [DEX] > SAME IN [DEX] > OP TOE [DEL],EQ074,,,C,yes,low,"FAR is receiver-distance wording for the OP terminal; collapses onto the OP reading, adding no representable distinction; any near/far distance beyond same/op is representation-ambiguous (E)"
OIN-SOUT-SOUT,TOE > OP IN [DEX] > SAME OUT [DEX] > SAME OUT [DEX] > SAME TOE [DEL],OP IN,SAME OUT,SAME OUT,toe,toe,SAME,SAME,TOE > OP IN [DEX] > SAME OUT [DEX] > SAME OUT [DEX] > SAME TOE [DEL],EQ075,,,D,,high,"distinct, representable formula; no active object at this identity"
OIN-SOUT-SOUT,TOE > OP IN [DEX] > SAME OUT [DEX] > SAME OUT [DEX] > SAME TOE [DEL],OP IN,SAME OUT,SAME OUT,toe,toe,NEAR,SAME,TOE > OP IN [DEX] > SAME OUT [DEX] > SAME OUT [DEX] > SAME TOE [DEL],EQ075,,,C,yes,low,"NEAR is receiver-distance wording for the SAME terminal; collapses onto the SAME reading, adding no representable distinction; any near/far distance beyond same/op is representation-ambiguous (E)"
OIN-SOUT-SOUT,TOE > OP IN [DEX] > SAME OUT [DEX] > SAME OUT [DEX] > OP TOE [DEL],OP IN,SAME OUT,SAME OUT,toe,toe,OP,OP,TOE > OP IN [DEX] > SAME OUT [DEX] > SAME OUT [DEX] > OP TOE [DEL],EQ076,,,D,,high,"distinct, representable formula; no active object at this identity"
OIN-SOUT-SOUT,TOE > OP IN [DEX] > SAME OUT [DEX] > SAME OUT [DEX] > OP TOE [DEL],OP IN,SAME OUT,SAME OUT,toe,toe,FAR,OP,TOE > OP IN [DEX] > SAME OUT [DEX] > SAME OUT [DEX] > OP TOE [DEL],EQ076,,,C,yes,low,"FAR is receiver-distance wording for the OP terminal; collapses onto the OP reading, adding no representable distinction; any near/far distance beyond same/op is representation-ambiguous (E)"
OIN-SOUT-OIN,TOE > OP IN [DEX] > SAME OUT [DEX] > OP IN [DEX] > SAME TOE [DEL],OP IN,SAME OUT,OP IN,toe,toe,SAME,SAME,TOE > OP IN [DEX] > SAME OUT [DEX] > OP IN [DEX] > SAME TOE [DEL],EQ077,,,D,,high,"distinct, representable formula; no active object at this identity"
OIN-SOUT-OIN,TOE > OP IN [DEX] > SAME OUT [DEX] > OP IN [DEX] > SAME TOE [DEL],OP IN,SAME OUT,OP IN,toe,toe,NEAR,SAME,TOE > OP IN [DEX] > SAME OUT [DEX] > OP IN [DEX] > SAME TOE [DEL],EQ077,,,C,yes,low,"NEAR is receiver-distance wording for the SAME terminal; collapses onto the SAME reading, adding no representable distinction; any near/far distance beyond same/op is representation-ambiguous (E)"
OIN-SOUT-OIN,TOE > OP IN [DEX] > SAME OUT [DEX] > OP IN [DEX] > OP TOE [DEL],OP IN,SAME OUT,OP IN,toe,toe,OP,OP,TOE > OP IN [DEX] > SAME OUT [DEX] > OP IN [DEX] > OP TOE [DEL],EQ078,,,D,,high,"distinct, representable formula; no active object at this identity"
OIN-SOUT-OIN,TOE > OP IN [DEX] > SAME OUT [DEX] > OP IN [DEX] > OP TOE [DEL],OP IN,SAME OUT,OP IN,toe,toe,FAR,OP,TOE > OP IN [DEX] > SAME OUT [DEX] > OP IN [DEX] > OP TOE [DEL],EQ078,,,C,yes,low,"FAR is receiver-distance wording for the OP terminal; collapses onto the OP reading, adding no representable distinction; any near/far distance beyond same/op is representation-ambiguous (E)"
OIN-SOUT-OOUT,TOE > OP IN [DEX] > SAME OUT [DEX] > OP OUT [DEX] > SAME TOE [DEL],OP IN,SAME OUT,OP OUT,toe,toe,SAME,SAME,TOE > OP IN [DEX] > SAME OUT [DEX] > OP OUT [DEX] > SAME TOE [DEL],EQ079,,,D,,high,"distinct, representable formula; no active object at this identity"
OIN-SOUT-OOUT,TOE > OP IN [DEX] > SAME OUT [DEX] > OP OUT [DEX] > SAME TOE [DEL],OP IN,SAME OUT,OP OUT,toe,toe,NEAR,SAME,TOE > OP IN [DEX] > SAME OUT [DEX] > OP OUT [DEX] > SAME TOE [DEL],EQ079,,,C,yes,low,"NEAR is receiver-distance wording for the SAME terminal; collapses onto the SAME reading, adding no representable distinction; any near/far distance beyond same/op is representation-ambiguous (E)"
OIN-SOUT-OOUT,TOE > OP IN [DEX] > SAME OUT [DEX] > OP OUT [DEX] > OP TOE [DEL],OP IN,SAME OUT,OP OUT,toe,toe,OP,OP,TOE > OP IN [DEX] > SAME OUT [DEX] > OP OUT [DEX] > OP TOE [DEL],EQ080,,,D,,high,"distinct, representable formula; no active object at this identity"
OIN-SOUT-OOUT,TOE > OP IN [DEX] > SAME OUT [DEX] > OP OUT [DEX] > OP TOE [DEL],OP IN,SAME OUT,OP OUT,toe,toe,FAR,OP,TOE > OP IN [DEX] > SAME OUT [DEX] > OP OUT [DEX] > OP TOE [DEL],EQ080,,,C,yes,low,"FAR is receiver-distance wording for the OP terminal; collapses onto the OP reading, adding no representable distinction; any near/far distance beyond same/op is representation-ambiguous (E)"
OIN-OIN-SIN,TOE > OP IN [DEX] > OP IN [DEX] > SAME IN [DEX] > SAME TOE [DEL],OP IN,OP IN,SAME IN,toe,toe,SAME,SAME,TOE > OP IN [DEX] > OP IN [DEX] > SAME IN [DEX] > SAME TOE [DEL],EQ081,,,D,,high,"distinct, representable formula; no active object at this identity"
OIN-OIN-SIN,TOE > OP IN [DEX] > OP IN [DEX] > SAME IN [DEX] > SAME TOE [DEL],OP IN,OP IN,SAME IN,toe,toe,NEAR,SAME,TOE > OP IN [DEX] > OP IN [DEX] > SAME IN [DEX] > SAME TOE [DEL],EQ081,,,C,yes,low,"NEAR is receiver-distance wording for the SAME terminal; collapses onto the SAME reading, adding no representable distinction; any near/far distance beyond same/op is representation-ambiguous (E)"
OIN-OIN-SIN,TOE > OP IN [DEX] > OP IN [DEX] > SAME IN [DEX] > OP TOE [DEL],OP IN,OP IN,SAME IN,toe,toe,OP,OP,TOE > OP IN [DEX] > OP IN [DEX] > SAME IN [DEX] > OP TOE [DEL],EQ082,,,D,,high,"distinct, representable formula; no active object at this identity"
OIN-OIN-SIN,TOE > OP IN [DEX] > OP IN [DEX] > SAME IN [DEX] > OP TOE [DEL],OP IN,OP IN,SAME IN,toe,toe,FAR,OP,TOE > OP IN [DEX] > OP IN [DEX] > SAME IN [DEX] > OP TOE [DEL],EQ082,,,C,yes,low,"FAR is receiver-distance wording for the OP terminal; collapses onto the OP reading, adding no representable distinction; any near/far distance beyond same/op is representation-ambiguous (E)"
OIN-OIN-SOUT,TOE > OP IN [DEX] > OP IN [DEX] > SAME OUT [DEX] > SAME TOE [DEL],OP IN,OP IN,SAME OUT,toe,toe,SAME,SAME,TOE > OP IN [DEX] > OP IN [DEX] > SAME OUT [DEX] > SAME TOE [DEL],EQ083,,,D,,high,"distinct, representable formula; no active object at this identity"
OIN-OIN-SOUT,TOE > OP IN [DEX] > OP IN [DEX] > SAME OUT [DEX] > SAME TOE [DEL],OP IN,OP IN,SAME OUT,toe,toe,NEAR,SAME,TOE > OP IN [DEX] > OP IN [DEX] > SAME OUT [DEX] > SAME TOE [DEL],EQ083,,,C,yes,low,"NEAR is receiver-distance wording for the SAME terminal; collapses onto the SAME reading, adding no representable distinction; any near/far distance beyond same/op is representation-ambiguous (E)"
OIN-OIN-SOUT,TOE > OP IN [DEX] > OP IN [DEX] > SAME OUT [DEX] > OP TOE [DEL],OP IN,OP IN,SAME OUT,toe,toe,OP,OP,TOE > OP IN [DEX] > OP IN [DEX] > SAME OUT [DEX] > OP TOE [DEL],EQ084,,,D,,high,"distinct, representable formula; no active object at this identity"
OIN-OIN-SOUT,TOE > OP IN [DEX] > OP IN [DEX] > SAME OUT [DEX] > OP TOE [DEL],OP IN,OP IN,SAME OUT,toe,toe,FAR,OP,TOE > OP IN [DEX] > OP IN [DEX] > SAME OUT [DEX] > OP TOE [DEL],EQ084,,,C,yes,low,"FAR is receiver-distance wording for the OP terminal; collapses onto the OP reading, adding no representable distinction; any near/far distance beyond same/op is representation-ambiguous (E)"
OIN-OIN-OIN,TOE > OP IN [DEX] > OP IN [DEX] > OP IN [DEX] > SAME TOE [DEL],OP IN,OP IN,OP IN,toe,toe,SAME,SAME,TOE > OP IN [DEX] > OP IN [DEX] > OP IN [DEX] > SAME TOE [DEL],EQ085,,,D,,high,"distinct, representable formula; no active object at this identity"
OIN-OIN-OIN,TOE > OP IN [DEX] > OP IN [DEX] > OP IN [DEX] > SAME TOE [DEL],OP IN,OP IN,OP IN,toe,toe,NEAR,SAME,TOE > OP IN [DEX] > OP IN [DEX] > OP IN [DEX] > SAME TOE [DEL],EQ085,,,C,yes,low,"NEAR is receiver-distance wording for the SAME terminal; collapses onto the SAME reading, adding no representable distinction; any near/far distance beyond same/op is representation-ambiguous (E)"
OIN-OIN-OIN,TOE > OP IN [DEX] > OP IN [DEX] > OP IN [DEX] > OP TOE [DEL],OP IN,OP IN,OP IN,toe,toe,OP,OP,TOE > OP IN [DEX] > OP IN [DEX] > OP IN [DEX] > OP TOE [DEL],EQ086,,,D,,high,"distinct, representable formula; no active object at this identity"
OIN-OIN-OIN,TOE > OP IN [DEX] > OP IN [DEX] > OP IN [DEX] > OP TOE [DEL],OP IN,OP IN,OP IN,toe,toe,FAR,OP,TOE > OP IN [DEX] > OP IN [DEX] > OP IN [DEX] > OP TOE [DEL],EQ086,,,C,yes,low,"FAR is receiver-distance wording for the OP terminal; collapses onto the OP reading, adding no representable distinction; any near/far distance beyond same/op is representation-ambiguous (E)"
OIN-OIN-OOUT,TOE > OP IN [DEX] > OP IN [DEX] > OP OUT [DEX] > SAME TOE [DEL],OP IN,OP IN,OP OUT,toe,toe,SAME,SAME,TOE > OP IN [DEX] > OP IN [DEX] > OP OUT [DEX] > SAME TOE [DEL],EQ087,quantum_double_leg_over,,A,,high,formula identity matches one active canonical trick
OIN-OIN-OOUT,TOE > OP IN [DEX] > OP IN [DEX] > OP OUT [DEX] > SAME TOE [DEL],OP IN,OP IN,OP OUT,toe,toe,NEAR,SAME,TOE > OP IN [DEX] > OP IN [DEX] > OP OUT [DEX] > SAME TOE [DEL],EQ087,quantum_double_leg_over,,C,yes,low,"NEAR is receiver-distance wording for the SAME terminal; collapses onto the SAME reading, adding no representable distinction; any near/far distance beyond same/op is representation-ambiguous (E)"
OIN-OIN-OOUT,TOE > OP IN [DEX] > OP IN [DEX] > OP OUT [DEX] > OP TOE [DEL],OP IN,OP IN,OP OUT,toe,toe,OP,OP,TOE > OP IN [DEX] > OP IN [DEX] > OP OUT [DEX] > OP TOE [DEL],EQ088,,,D,,high,"distinct, representable formula; no active object at this identity"
OIN-OIN-OOUT,TOE > OP IN [DEX] > OP IN [DEX] > OP OUT [DEX] > OP TOE [DEL],OP IN,OP IN,OP OUT,toe,toe,FAR,OP,TOE > OP IN [DEX] > OP IN [DEX] > OP OUT [DEX] > OP TOE [DEL],EQ088,,,C,yes,low,"FAR is receiver-distance wording for the OP terminal; collapses onto the OP reading, adding no representable distinction; any near/far distance beyond same/op is representation-ambiguous (E)"
OIN-OOUT-SIN,TOE > OP IN [DEX] > OP OUT [DEX] > SAME IN [DEX] > SAME TOE [DEL],OP IN,OP OUT,SAME IN,toe,toe,SAME,SAME,TOE > OP IN [DEX] > OP OUT [DEX] > SAME IN [DEX] > SAME TOE [DEL],EQ089,,,D,,high,"distinct, representable formula; no active object at this identity"
OIN-OOUT-SIN,TOE > OP IN [DEX] > OP OUT [DEX] > SAME IN [DEX] > SAME TOE [DEL],OP IN,OP OUT,SAME IN,toe,toe,NEAR,SAME,TOE > OP IN [DEX] > OP OUT [DEX] > SAME IN [DEX] > SAME TOE [DEL],EQ089,,,C,yes,low,"NEAR is receiver-distance wording for the SAME terminal; collapses onto the SAME reading, adding no representable distinction; any near/far distance beyond same/op is representation-ambiguous (E)"
OIN-OOUT-SIN,TOE > OP IN [DEX] > OP OUT [DEX] > SAME IN [DEX] > OP TOE [DEL],OP IN,OP OUT,SAME IN,toe,toe,OP,OP,TOE > OP IN [DEX] > OP OUT [DEX] > SAME IN [DEX] > OP TOE [DEL],EQ090,,,D,,high,"distinct, representable formula; no active object at this identity"
OIN-OOUT-SIN,TOE > OP IN [DEX] > OP OUT [DEX] > SAME IN [DEX] > OP TOE [DEL],OP IN,OP OUT,SAME IN,toe,toe,FAR,OP,TOE > OP IN [DEX] > OP OUT [DEX] > SAME IN [DEX] > OP TOE [DEL],EQ090,,,C,yes,low,"FAR is receiver-distance wording for the OP terminal; collapses onto the OP reading, adding no representable distinction; any near/far distance beyond same/op is representation-ambiguous (E)"
OIN-OOUT-SOUT,TOE > OP IN [DEX] > OP OUT [DEX] > SAME OUT [DEX] > SAME TOE [DEL],OP IN,OP OUT,SAME OUT,toe,toe,SAME,SAME,TOE > OP IN [DEX] > OP OUT [DEX] > SAME OUT [DEX] > SAME TOE [DEL],EQ091,,,D,,high,"distinct, representable formula; no active object at this identity"
OIN-OOUT-SOUT,TOE > OP IN [DEX] > OP OUT [DEX] > SAME OUT [DEX] > SAME TOE [DEL],OP IN,OP OUT,SAME OUT,toe,toe,NEAR,SAME,TOE > OP IN [DEX] > OP OUT [DEX] > SAME OUT [DEX] > SAME TOE [DEL],EQ091,,,C,yes,low,"NEAR is receiver-distance wording for the SAME terminal; collapses onto the SAME reading, adding no representable distinction; any near/far distance beyond same/op is representation-ambiguous (E)"
OIN-OOUT-SOUT,TOE > OP IN [DEX] > OP OUT [DEX] > SAME OUT [DEX] > OP TOE [DEL],OP IN,OP OUT,SAME OUT,toe,toe,OP,OP,TOE > OP IN [DEX] > OP OUT [DEX] > SAME OUT [DEX] > OP TOE [DEL],EQ092,,,D,,high,"distinct, representable formula; no active object at this identity"
OIN-OOUT-SOUT,TOE > OP IN [DEX] > OP OUT [DEX] > SAME OUT [DEX] > OP TOE [DEL],OP IN,OP OUT,SAME OUT,toe,toe,FAR,OP,TOE > OP IN [DEX] > OP OUT [DEX] > SAME OUT [DEX] > OP TOE [DEL],EQ092,,,C,yes,low,"FAR is receiver-distance wording for the OP terminal; collapses onto the OP reading, adding no representable distinction; any near/far distance beyond same/op is representation-ambiguous (E)"
OIN-OOUT-OIN,TOE > OP IN [DEX] > OP OUT [DEX] > OP IN [DEX] > SAME TOE [DEL],OP IN,OP OUT,OP IN,toe,toe,SAME,SAME,TOE > OP IN [DEX] > OP OUT [DEX] > OP IN [DEX] > SAME TOE [DEL],EQ093,,,D,,high,"distinct, representable formula; no active object at this identity"
OIN-OOUT-OIN,TOE > OP IN [DEX] > OP OUT [DEX] > OP IN [DEX] > SAME TOE [DEL],OP IN,OP OUT,OP IN,toe,toe,NEAR,SAME,TOE > OP IN [DEX] > OP OUT [DEX] > OP IN [DEX] > SAME TOE [DEL],EQ093,,,C,yes,low,"NEAR is receiver-distance wording for the SAME terminal; collapses onto the SAME reading, adding no representable distinction; any near/far distance beyond same/op is representation-ambiguous (E)"
OIN-OOUT-OIN,TOE > OP IN [DEX] > OP OUT [DEX] > OP IN [DEX] > OP TOE [DEL],OP IN,OP OUT,OP IN,toe,toe,OP,OP,TOE > OP IN [DEX] > OP OUT [DEX] > OP IN [DEX] > OP TOE [DEL],EQ094,,,D,,high,"distinct, representable formula; no active object at this identity"
OIN-OOUT-OIN,TOE > OP IN [DEX] > OP OUT [DEX] > OP IN [DEX] > OP TOE [DEL],OP IN,OP OUT,OP IN,toe,toe,FAR,OP,TOE > OP IN [DEX] > OP OUT [DEX] > OP IN [DEX] > OP TOE [DEL],EQ094,,,C,yes,low,"FAR is receiver-distance wording for the OP terminal; collapses onto the OP reading, adding no representable distinction; any near/far distance beyond same/op is representation-ambiguous (E)"
OIN-OOUT-OOUT,TOE > OP IN [DEX] > OP OUT [DEX] > OP OUT [DEX] > SAME TOE [DEL],OP IN,OP OUT,OP OUT,toe,toe,SAME,SAME,TOE > OP IN [DEX] > OP OUT [DEX] > OP OUT [DEX] > SAME TOE [DEL],EQ095,bedwetter|quantum_eggbeater,,B,,high,formula identity carried by 2 active names
OIN-OOUT-OOUT,TOE > OP IN [DEX] > OP OUT [DEX] > OP OUT [DEX] > SAME TOE [DEL],OP IN,OP OUT,OP OUT,toe,toe,NEAR,SAME,TOE > OP IN [DEX] > OP OUT [DEX] > OP OUT [DEX] > SAME TOE [DEL],EQ095,bedwetter|quantum_eggbeater,,C,yes,low,"NEAR is receiver-distance wording for the SAME terminal; collapses onto the SAME reading, adding no representable distinction; any near/far distance beyond same/op is representation-ambiguous (E)"
OIN-OOUT-OOUT,TOE > OP IN [DEX] > OP OUT [DEX] > OP OUT [DEX] > OP TOE [DEL],OP IN,OP OUT,OP OUT,toe,toe,OP,OP,TOE > OP IN [DEX] > OP OUT [DEX] > OP OUT [DEX] > OP TOE [DEL],EQ096,,,D,,high,"distinct, representable formula; no active object at this identity"
OIN-OOUT-OOUT,TOE > OP IN [DEX] > OP OUT [DEX] > OP OUT [DEX] > OP TOE [DEL],OP IN,OP OUT,OP OUT,toe,toe,FAR,OP,TOE > OP IN [DEX] > OP OUT [DEX] > OP OUT [DEX] > OP TOE [DEL],EQ096,,,C,yes,low,"FAR is receiver-distance wording for the OP terminal; collapses onto the OP reading, adding no representable distinction; any near/far distance beyond same/op is representation-ambiguous (E)"
OOUT-SIN-SIN,TOE > OP OUT [DEX] > SAME IN [DEX] > SAME IN [DEX] > SAME TOE [DEL],OP OUT,SAME IN,SAME IN,toe,toe,SAME,SAME,TOE > OP OUT [DEX] > SAME IN [DEX] > SAME IN [DEX] > SAME TOE [DEL],EQ097,,,D,,high,"distinct, representable formula; no active object at this identity"
OOUT-SIN-SIN,TOE > OP OUT [DEX] > SAME IN [DEX] > SAME IN [DEX] > SAME TOE [DEL],OP OUT,SAME IN,SAME IN,toe,toe,NEAR,SAME,TOE > OP OUT [DEX] > SAME IN [DEX] > SAME IN [DEX] > SAME TOE [DEL],EQ097,,,C,yes,low,"NEAR is receiver-distance wording for the SAME terminal; collapses onto the SAME reading, adding no representable distinction; any near/far distance beyond same/op is representation-ambiguous (E)"
OOUT-SIN-SIN,TOE > OP OUT [DEX] > SAME IN [DEX] > SAME IN [DEX] > OP TOE [DEL],OP OUT,SAME IN,SAME IN,toe,toe,OP,OP,TOE > OP OUT [DEX] > SAME IN [DEX] > SAME IN [DEX] > OP TOE [DEL],EQ098,atomic_barrage,,A,,high,formula identity matches one active canonical trick
OOUT-SIN-SIN,TOE > OP OUT [DEX] > SAME IN [DEX] > SAME IN [DEX] > OP TOE [DEL],OP OUT,SAME IN,SAME IN,toe,toe,FAR,OP,TOE > OP OUT [DEX] > SAME IN [DEX] > SAME IN [DEX] > OP TOE [DEL],EQ098,atomic_barrage,,C,yes,low,"FAR is receiver-distance wording for the OP terminal; collapses onto the OP reading, adding no representable distinction; any near/far distance beyond same/op is representation-ambiguous (E)"
OOUT-SIN-SOUT,TOE > OP OUT [DEX] > SAME IN [DEX] > SAME OUT [DEX] > SAME TOE [DEL],OP OUT,SAME IN,SAME OUT,toe,toe,SAME,SAME,TOE > OP OUT [DEX] > SAME IN [DEX] > SAME OUT [DEX] > SAME TOE [DEL],EQ099,,,D,,high,"distinct, representable formula; no active object at this identity"
OOUT-SIN-SOUT,TOE > OP OUT [DEX] > SAME IN [DEX] > SAME OUT [DEX] > SAME TOE [DEL],OP OUT,SAME IN,SAME OUT,toe,toe,NEAR,SAME,TOE > OP OUT [DEX] > SAME IN [DEX] > SAME OUT [DEX] > SAME TOE [DEL],EQ099,,,C,yes,low,"NEAR is receiver-distance wording for the SAME terminal; collapses onto the SAME reading, adding no representable distinction; any near/far distance beyond same/op is representation-ambiguous (E)"
OOUT-SIN-SOUT,TOE > OP OUT [DEX] > SAME IN [DEX] > SAME OUT [DEX] > OP TOE [DEL],OP OUT,SAME IN,SAME OUT,toe,toe,OP,OP,TOE > OP OUT [DEX] > SAME IN [DEX] > SAME OUT [DEX] > OP TOE [DEL],EQ100,,,D,,high,"distinct, representable formula; no active object at this identity"
OOUT-SIN-SOUT,TOE > OP OUT [DEX] > SAME IN [DEX] > SAME OUT [DEX] > OP TOE [DEL],OP OUT,SAME IN,SAME OUT,toe,toe,FAR,OP,TOE > OP OUT [DEX] > SAME IN [DEX] > SAME OUT [DEX] > OP TOE [DEL],EQ100,,,C,yes,low,"FAR is receiver-distance wording for the OP terminal; collapses onto the OP reading, adding no representable distinction; any near/far distance beyond same/op is representation-ambiguous (E)"
OOUT-SIN-OIN,TOE > OP OUT [DEX] > SAME IN [DEX] > OP IN [DEX] > SAME TOE [DEL],OP OUT,SAME IN,OP IN,toe,toe,SAME,SAME,TOE > OP OUT [DEX] > SAME IN [DEX] > OP IN [DEX] > SAME TOE [DEL],EQ101,,,D,,high,"distinct, representable formula; no active object at this identity"
OOUT-SIN-OIN,TOE > OP OUT [DEX] > SAME IN [DEX] > OP IN [DEX] > SAME TOE [DEL],OP OUT,SAME IN,OP IN,toe,toe,NEAR,SAME,TOE > OP OUT [DEX] > SAME IN [DEX] > OP IN [DEX] > SAME TOE [DEL],EQ101,,,C,yes,low,"NEAR is receiver-distance wording for the SAME terminal; collapses onto the SAME reading, adding no representable distinction; any near/far distance beyond same/op is representation-ambiguous (E)"
OOUT-SIN-OIN,TOE > OP OUT [DEX] > SAME IN [DEX] > OP IN [DEX] > OP TOE [DEL],OP OUT,SAME IN,OP IN,toe,toe,OP,OP,TOE > OP OUT [DEX] > SAME IN [DEX] > OP IN [DEX] > OP TOE [DEL],EQ102,,,D,,high,"distinct, representable formula; no active object at this identity"
OOUT-SIN-OIN,TOE > OP OUT [DEX] > SAME IN [DEX] > OP IN [DEX] > OP TOE [DEL],OP OUT,SAME IN,OP IN,toe,toe,FAR,OP,TOE > OP OUT [DEX] > SAME IN [DEX] > OP IN [DEX] > OP TOE [DEL],EQ102,,,C,yes,low,"FAR is receiver-distance wording for the OP terminal; collapses onto the OP reading, adding no representable distinction; any near/far distance beyond same/op is representation-ambiguous (E)"
OOUT-SIN-OOUT,TOE > OP OUT [DEX] > SAME IN [DEX] > OP OUT [DEX] > SAME TOE [DEL],OP OUT,SAME IN,OP OUT,toe,toe,SAME,SAME,TOE > OP OUT [DEX] > SAME IN [DEX] > OP OUT [DEX] > SAME TOE [DEL],EQ103,,,D,,high,"distinct, representable formula; no active object at this identity"
OOUT-SIN-OOUT,TOE > OP OUT [DEX] > SAME IN [DEX] > OP OUT [DEX] > SAME TOE [DEL],OP OUT,SAME IN,OP OUT,toe,toe,NEAR,SAME,TOE > OP OUT [DEX] > SAME IN [DEX] > OP OUT [DEX] > SAME TOE [DEL],EQ103,,,C,yes,low,"NEAR is receiver-distance wording for the SAME terminal; collapses onto the SAME reading, adding no representable distinction; any near/far distance beyond same/op is representation-ambiguous (E)"
OOUT-SIN-OOUT,TOE > OP OUT [DEX] > SAME IN [DEX] > OP OUT [DEX] > OP TOE [DEL],OP OUT,SAME IN,OP OUT,toe,toe,OP,OP,TOE > OP OUT [DEX] > SAME IN [DEX] > OP OUT [DEX] > OP TOE [DEL],EQ104,,,D,,high,"distinct, representable formula; no active object at this identity"
OOUT-SIN-OOUT,TOE > OP OUT [DEX] > SAME IN [DEX] > OP OUT [DEX] > OP TOE [DEL],OP OUT,SAME IN,OP OUT,toe,toe,FAR,OP,TOE > OP OUT [DEX] > SAME IN [DEX] > OP OUT [DEX] > OP TOE [DEL],EQ104,,,C,yes,low,"FAR is receiver-distance wording for the OP terminal; collapses onto the OP reading, adding no representable distinction; any near/far distance beyond same/op is representation-ambiguous (E)"
OOUT-SOUT-SIN,TOE > OP OUT [DEX] > SAME OUT [DEX] > SAME IN [DEX] > SAME TOE [DEL],OP OUT,SAME OUT,SAME IN,toe,toe,SAME,SAME,TOE > OP OUT [DEX] > SAME OUT [DEX] > SAME IN [DEX] > SAME TOE [DEL],EQ105,,,D,,high,"distinct, representable formula; no active object at this identity"
